episode,timestep,reward
11133,412320,-15.3337
11143,412800,-15.8155
11154,413280,-15.2195
11163,413760,-16.2193
11173,414240,-15.5609
11183,414720,-15.8128
11195,415200,-15.3785
11206,415680,-15.1837
11216,416160,-15.8512
11227,416640,-15.3214
11238,417120,-15.5397
11248,417600,-15.8504
11258,418080,-15.7949
11268,418560,-15.6461
11281,419040,-14.8811
11291,419520,-15.7488
11301,420000,-15.8035
11312,420480,-15.1618
11325,420960,-15.1758
11336,421440,-15.2215
11347,421920,-15.4775
11359,422400,-14.9717
11369,422880,-15.986
11379,423360,-15.789
11389,423840,-15.6831
11399,424320,-15.7243
11411,424800,-15.0546
11423,425280,-15.2955
11435,425760,-15.1192
11445,426240,-15.3533
11455,426720,-16.2368
11466,427200,-15.2759
11477,427680,-15.3332
11489,428160,-15.1871
11502,428640,-14.8577
11512,429120,-15.5866
11521,429600,-15.8182
11531,430080,-15.7886
11543,430560,-15.0589
11554,431040,-15.6092
11564,431520,-15.5641
11577,432000,-15.041
11589,432480,-15.0412
11601,432960,-14.9904
11613,433440,-15.0445
11623,433920,-15.3582
11636,434400,-14.931
11646,434880,-15.5428
11656,435360,-15.6857
11667,435840,-15.5357
11678,436320,-14.8478
11688,436800,-15.6771
11699,437280,-15.5652
11709,437760,-15.8116
11719,438240,-15.7846
11730,438720,-15.4487
11739,439200,-15.8327
11750,439680,-15.4474
11759,440160,-16.0346
11769,440640,-15.8647
11779,441120,-15.8327
11788,441600,-16.0982
11798,442080,-15.7123
11808,442560,-15.8162
11818,443040,-15.9355
11830,443520,-15.1486
11841,444000,-15.2928
11851,444480,-15.566
11862,444960,-15.3555
11873,445440,-15.5717
11883,445920,-15.7283
11893,446400,-15.6617
11905,446880,-15.1824
11915,447360,-15.5954
11927,447840,-15.1771
11937,448320,-15.5221
11947,448800,-15.7813
11960,449280,-14.8522
11971,449760,-15.6454
11982,450240,-15.2846
11991,450720,-15.8591
12003,451200,-15.2437
12013,451680,-15.7555
12025,452160,-15.1512
12035,452640,-15.519
12045,453120,-15.7999
12057,453600,-15.0611
12068,454080,-15.5216
12077,454560,-15.9347
12088,455040,-15.5218
12099,455520,-15.3413
12110,456000,-15.6277
12121,456480,-15.4107
12132,456960,-15.5775
12141,457440,-16.0628
12152,457920,-15.5206
12163,458400,-15.3428
