episode,timestep,reward
470,14110,11.412012
471,14135,8.212763
471,14145,10.338459
471,14150,6.082152
471,14155,7.508519
473,14195,7.552689
473,14195,6.065563
473,14205,10.334636
475,14255,7.556113
475,14260,9.606855
475,14265,10.130813
476,14285,17.045778
476,14305,6.776464
477,14320,17.338311
477,14325,6.048876
477,14325,9.025364
477,14330,11.215789
478,14345,6.056798
479,14370,6.054585
479,14380,8.872708
479,14385,8.847483
479,14390,9.629684
480,14425,5.28959
481,14430,8.96021
482,14460,16.651766
482,14465,5.287639
482,14470,11.894194
482,14485,8.828131
483,14505,6.818293
484,14520,18.477013
484,14525,6.036629
485,14565,6.003765
485,14570,14.992343
487,14610,13.128687
487,14620,8.098276
487,14620,14.951221
488,14660,16.042751
488,14665,8.313778
489,14685,9.61204
490,14725,8.95706
492,14760,12.811884
492,14760,25.311175
492,14775,16.954252
493,14805,11.272436
493,14815,19.130145
494,14820,6.771961
494,14825,9.460008
494,14830,10.326179
495,14855,7.539516
495,14860,6.778311
496,14890,8.774948
496,14895,5.310186
496,14900,11.299863
496,14905,11.852949
496,14905,7.526568
498,14950,8.850734
498,14960,9.706882
499,14970,9.685091
499,14980,10.842589
500,15010,9.039654
500,15015,5.279658
500,15015,6.792283
501,15045,5.281169
503,15095,11.882287
503,15105,12.541055
504,15130,15.361403
504,15145,6.078923
505,15150,13.743
505,15165,5.308784
505,15170,11.132757
506,15190,6.076783
506,15200,8.214184
507,15235,9.639509
508,15260,14.006927
508,15265,11.15876
509,15290,12.391617
510,15305,6.052059
510,15305,10.259571
510,15310,7.526612
511,15335,6.784544
511,15350,6.044713
512,15370,5.334487
512,15370,9.803498
513,15405,5.293088
514,15430,8.970549
514,15435,24.848947
514,15440,13.366766
515,15470,5.32207
515,15475,10.118465
516,15490,7.613215
516,15505,11.074436
517,15535,6.746226
518,15560,12.70319
518,15565,4.563976
519,15570,9.825349
520,15610,6.086062
521,15645,11.654457
521,15650,13.215044
521,15655,6.796576
523,15695,6.012467
523,15695,7.523947
524,15725,141.864928
524,15725,11.105829
524,15730,5.28737
524,15730,22.713855
525,15750,8.290972
525,15775,7.622696
526,15785,8.328233
527,15815,13.503535
527,15835,7.613983
528,15840,9.713107
528,15845,12.378534
529,15895,8.121543
529,15895,8.978384
530,15905,8.788568
531,15945,17.895289
531,15950,8.171335
531,15955,7.48562
532,15975,11.947038
533,15990,6.058924
534,16040,7.447973
535,16050,10.496312
535,16060,16.329471
536,16090,6.005881
537,16110,14.001126
