episode,timestep,reward
1602,384640,-16811.196464
1602,384640,318667.778545
1602,384640,48525.538641
1602,384640,2717.157511
1602,384640,-14524.038753
1602,384640,6248.487595
1642,394256,-20995.472317
1642,394256,-27030.946599
1642,394256,80496.060191
1642,394256,-18365.596788
1642,394256,-25104.143886
1642,394256,-14949.949786
1642,394256,-14403.905591
1642,394256,51474.984145
1682,403872,-10124.577642
1682,403872,-13966.317007
1682,403872,51724.425818
1682,403872,-28307.232789
1682,403872,247985.551852
1682,403872,-33795.010003
1682,403872,15566.47901
1682,403872,-19433.917704
1722,413488,-10889.747406
1722,413488,-21862.854678
1722,413488,-13936.634234
1722,413488,1199.825339
1722,413488,-14599.016658
1722,413488,-11605.702783
1722,413488,-20598.807333
1722,413488,-22028.176489
1762,423104,-26588.28935
1762,423104,137593.976812
1762,423104,-18239.940459
1762,423104,-16215.964415
1762,423104,214214.562207
1762,423104,-15641.907048
1762,423104,15514.87195
1762,423104,-5152.578468
1803,432720,-37764.996826
1803,432720,-18269.70493
1803,432720,-18578.048462
1803,432720,-15084.945662
1803,432720,65261.976301
1803,432720,24978.263935
1803,432720,-10842.456764
1803,432720,-22946.956304
1843,442336,-12677.016615
1843,442336,-8752.535652
1843,442336,-14278.891016
1843,442336,-12500.019896
1843,442336,-29239.366989
1843,442336,-21364.738761
1843,442336,174600.317493
1843,442336,-612.94276
1883,451952,-16990.148554
1883,451952,-14031.688695
1883,451952,-40148.851269
1883,451952,39970.418769
1883,451952,-15166.786949
1883,451952,-15104.643358
1883,451952,-23936.739766
1883,451952,-21320.417112
1923,461568,-28503.996683
1923,461568,-26914.549502
1923,461568,314458.755709
1923,461568,-12588.150994
1923,461568,-18500.263755
1923,461568,-21396.004506
1923,461568,-14549.450339
1923,461568,-12229.730164
1963,471184,-31002.30748
1963,471184,-12177.328695
1963,471184,2528.100576
1963,471184,-19843.856261
1963,471184,-23784.082151
1963,471184,-32345.047506
1963,471184,-14690.068538
1963,471184,-25742.868409
2003,480800,-10631.396467
2003,480800,-26679.769132
2003,480800,-23174.294656
2003,480800,-20632.352018
2003,480800,-12947.067134
2003,480800,-28153.617357
2003,480800,-31085.637746
2003,480800,-12845.255411
2043,490416,-12929.899954
2043,490416,-20200.972504
2043,490416,-35103.889298
2043,490416,-25788.258995
2043,490416,-13199.210872
2043,490416,-19352.457583
2043,490416,-13760.988111
2043,490416,-21432.248197
2083,500032,-16850.562703
2083,500032,-321.003265
2083,500032,-22662.807489
2083,500032,34305.74013
2083,500032,-11216.074694
2083,500032,-15197.089603
2083,500032,-33631.052556
2083,500032,-27849.199569
