episode,timestep,reward
44252,181500,3.7864
44312,181800,3.7865
44372,182100,3.7864
44432,182400,3.7864
44492,182700,3.7861
44552,183000,3.7859
44612,183300,3.7864
44672,183600,3.7862
44732,183900,3.7862
44792,184200,3.7862
44852,184500,3.7864
44912,184800,3.7866
44972,185100,3.7867
45032,185400,3.7869
45092,185700,3.7872
45152,186000,3.7873
45212,186300,3.7873
45272,186600,3.7872
45332,186900,3.7871
45392,187200,3.7871
45452,187500,3.7874
45512,187800,3.7872
45572,188100,3.787
45632,188400,3.7869
45692,188700,3.7869
45752,189000,3.7877
45812,189300,3.7874
45872,189600,3.787
45932,189900,3.7869
45992,190200,3.7869
46052,190500,3.7868
46112,190800,3.787
46172,191100,3.7874
46232,191400,3.7875
46292,191700,3.7876
46352,192000,3.7874
46408,192300,4.0671
46458,192600,4.5179
46514,192900,4.0419
46574,193200,3.7896
46633,193500,3.8772
46684,193800,4.4431
46735,194100,4.4431
46786,194400,4.4286
46836,194700,4.5304
46886,195000,4.5153
46939,195300,4.3064
46999,195600,3.7887
47059,195900,3.7887
47119,196200,3.7887
47179,196500,3.7887
47239,196800,3.7887
47299,197100,3.79
47359,197400,3.7899
47418,197700,3.8404
47470,198000,4.333
47524,198300,4.2161
47578,198600,4.2181
47629,198900,4.4941
47679,199200,4.4632
47735,199500,4.0853
47794,199800,3.8802
47854,200100,3.7913
47914,200400,3.7911
47974,200700,3.7912
48034,201000,3.7922
48094,201300,3.7907
48154,201600,3.7907
48214,201900,3.7912
48274,202200,3.7908
48334,202500,3.7909
48394,202800,3.7903
48454,203100,3.7898
48514,203400,3.7905
48574,203700,3.791
48634,204000,3.7918
48694,204300,3.7927
48754,204600,3.792
48814,204900,3.7914
48874,205200,3.7912
48934,205500,3.7913
48994,205800,3.792
49054,206100,3.7927
49114,206400,3.7928
49174,206700,3.7928
49234,207000,3.7929
49294,207300,3.7932
49354,207600,3.7938
49414,207900,3.794
49474,208200,3.7939
49534,208500,3.7937
49594,208800,3.7936
49654,209100,3.7938
49714,209400,3.794
49774,209700,3.794
49834,210000,3.7942
49894,210300,3.7942
49954,210600,3.7942
50014,210900,3.7946
50074,211200,3.7944
50134,211500,3.7944
50194,211800,3.7944
50254,212100,3.7946
50314,212400,3.7949
50374,212700,3.7951
50434,213000,3.7952
50494,213300,3.7938
50554,213600,3.792
50614,213900,3.7902
50664,214200,4.5274
50713,214500,4.589
50763,214800,4.5287
50813,215100,4.5287
50857,215400,5.078
50900,215700,5.2606
50943,216000,5.2615
50987,216300,5.1458
51042,216600,4.1115
51100,216900,3.9421
51155,217200,4.1378
51214,217500,3.8146
51274,217800,3.7903
51328,218100,4.2037
51378,218400,4.5351
51428,218700,4.5348
51478,219000,4.5339
51529,219300,4.4611
51583,219600,4.2041
51640,219900,3.9722
51699,220200,3.9022
51758,220500,3.8025
51818,220800,3.7912
51878,221100,3.816
51938,221400,3.7906
51998,221700,3.7906
52058,222000,3.7903
52118,222300,3.7888
52178,222600,3.7885
52238,222900,3.8133
52298,223200,3.7885
52358,223500,3.7885
52418,223800,3.7888
52478,224100,3.7886
52538,224400,3.7881
52598,224700,3.7882
52658,225000,3.788
52718,225300,3.7889
52778,225600,3.7895
52838,225900,3.7893
52898,226200,3.7896
52958,226500,3.7898
53018,226800,3.7898
53076,227100,3.904
53134,227400,3.9297
53194,227700,3.7887
53249,228000,4.0855
53307,228300,3.9034
53362,228600,4.1659
53417,228900,4.1115
53474,229200,3.9574
53524,229500,4.5301
53575,229800,4.443
53625,230100,4.5317
53675,230400,4.5307
53726,230700,4.5015
53776,231000,4.5159
53826,231300,4.5318
53876,231600,4.5018
53932,231900,4.0809
53992,232200,3.7888
54052,232500,3.789
54111,232800,3.8131
54171,233100,3.787
54228,233400,4.0073
54278,233700,4.5258
54336,234000,3.9155
54396,234300,3.7889
54456,234600,3.7903
54516,234900,3.7903
54576,235200,3.7894
54636,235500,3.7885
54696,235800,3.7877
54756,236100,3.7872
54816,236400,3.7869
54876,236700,3.7865
54936,237000,3.7863
54996,237300,3.7876
55056,237600,3.7884
55116,237900,3.7883
55176,238200,3.7885
55236,238500,3.7892
55296,238800,3.7891
55356,239100,3.7891
55416,239400,3.7887
55476,239700,3.8109
55533,240000,3.9548
55592,240300,3.8612
55651,240600,3.8232
55711,240900,3.7875
55771,241200,3.7894
55831,241500,3.7894
55891,241800,3.7895
55951,242100,3.7893
56011,242400,3.7881
56071,242700,3.7891
56131,243000,3.7899
56191,243300,3.79
56251,243600,3.7902
56311,243900,3.7901
56371,244200,3.8026
56431,244500,3.7901
56491,244800,3.7904
56551,245100,3.7896
56611,245400,3.7907
56671,245700,3.7898
56731,246000,3.7906
56791,246300,3.7896
56851,246600,3.7894
56910,246900,3.8511
56970,247200,3.788
57030,247500,3.8126
57090,247800,3.7895
57150,248100,3.7888
57210,248400,3.7884
57270,248700,3.789
57330,249000,3.789
57390,249300,3.789
57450,249600,3.7895
57510,249900,3.7895
57570,250200,3.7896
57630,250500,3.7898
57690,250800,3.7903
57750,251100,3.7923
57810,251400,3.792
57870,251700,3.7912
57930,252000,3.7913
57990,252300,3.791
58050,252600,3.7912
58110,252900,3.7921
58170,253200,3.792
58230,253500,3.7928
58290,253800,3.791
58350,254100,3.7905
58410,254400,3.7929
58470,254700,3.7932
58530,255000,3.7935
58590,255300,3.7934
58650,255600,3.7931
58710,255900,3.7929
58770,256200,3.7937
58830,256500,3.794
58890,256800,3.7939
58947,257100,3.9244
58998,257400,4.5229
59049,257700,4.435
59104,258000,4.1313
59154,258300,4.4919
59213,258600,3.8696
59273,258900,3.7946
59333,259200,3.7945
59393,259500,3.7946
59453,259800,3.7946
59513,260100,3.7951
59573,260400,3.7951
59633,260700,3.7954
59693,261000,3.7955
59753,261300,3.7958
59813,261600,3.796
59873,261900,3.7956
59933,262200,3.7959
59993,262500,3.7949
60053,262800,3.7948
60113,263100,3.795
60173,263400,3.7958
60233,263700,3.7841
60294,264000,3.7477
60359,264300,3.543
60419,264600,3.7978
60479,264900,3.7986
60539,265200,3.7994
60599,265500,3.7997
60659,265800,3.7988
60719,266100,3.7981
60779,266400,3.7988
60843,266700,3.529
60910,267000,3.44
60981,267300,3.1947
61056,267600,3.056
61131,267900,3.0459
61206,268200,3.046
61281,268500,3.046
61355,268800,3.0664
61427,269100,3.1824
61495,269400,3.3792
61564,269700,3.2977
61627,270000,3.6333
61695,270300,3.357
61768,270600,3.1185
61843,270900,3.0561
61918,271200,3.0459
61993,271500,3.0459
62068,271800,3.0459
62143,272100,3.046
62218,272400,3.0457
62293,272700,3.045
62368,273000,3.045
62443,273300,3.045
62518,273600,3.0448
62593,273900,3.0447
62668,274200,3.0448
62743,274500,3.0449
62818,274800,3.0447
62893,275100,3.0447
62968,275400,3.0448
63034,275700,3.4442
63097,276000,3.6308
63157,276300,3.7995
63217,276600,3.7997
63277,276900,3.8
63338,277200,3.738
63413,277500,3.0456
63488,277800,3.0453
63563,278100,3.045
63638,278400,3.0448
63713,278700,3.0446
63788,279000,3.0446
63863,279300,3.0446
63938,279600,3.0445
64013,279900,3.0444
64088,280200,3.0444
64163,280500,3.0444
64238,280800,3.0444
64313,281100,3.0444
64388,281400,3.0443
64463,281700,3.0443
64538,282000,3.0443
64613,282300,3.0443
64688,282600,3.0444
64763,282900,3.0444
64838,283200,3.0444
64913,283500,3.0442
64988,283800,3.0441
65063,284100,3.0442
65138,284400,3.0447
65213,284700,3.0457
65288,285000,3.0452
65363,285300,3.0446
65438,285600,3.0445
65513,285900,3.0445
65588,286200,3.0445
65663,286500,3.0445
65738,286800,3.0443
65813,287100,3.0442
65888,287400,3.0448
65963,287700,3.046
66038,288000,3.0459
66111,288300,3.0978
66186,288600,3.0459
66261,288900,3.0459
66336,289200,3.0451
66411,289500,3.0442
66486,289800,3.0439
66561,290100,3.0439
66636,290400,3.0437
66711,290700,3.0429
66786,291000,3.0426
66861,291300,3.0424
66936,291600,3.0426
67011,291900,3.0428
67086,292200,3.0425
67161,292500,3.0425
67236,292800,3.0429
67311,293100,3.0427
67386,293400,3.0425
67461,293700,3.0425
67536,294000,3.0424
67611,294300,3.0425
67686,294600,3.0425
67761,294900,3.0424
67836,295200,3.0425
67911,295500,3.0425
67986,295800,3.0425
68061,296100,3.0425
68136,296400,3.0424
68202,296700,3.4398
68275,297000,3.1656
68349,297300,3.0727
