episode,timestep,reward
706,21180,31.219703
706,21188,5.296771
707,21232,8.377173
708,21268,91.491829
709,21284,9.881346
710,21328,11.390619
711,21336,25.032395
712,21368,15.130409
712,21380,9.757755
713,21400,12.012306
714,21432,9.733476
715,21472,7.571253
719,21592,18.756335
721,21652,347.840544
723,21692,18.02941
723,21692,7.496575
723,21704,24.581172
728,21852,21.217591
732,21976,107.472047
732,21988,21.196497
734,22024,8.870264
734,22044,111.219267
735,22056,12.296208
737,22124,12.50325
738,22144,17.177145
738,22152,22.433104
739,22188,11.766413
739,22196,15.40932
740,22228,13.481011
741,22236,7.578052
742,22268,14.737515
743,22316,27.433838
744,22324,15.173065
745,22356,15.007498
745,22356,7.621018
745,22364,7.52667
746,22388,6.072683
746,22400,8.258386
747,22428,7.54775
749,22472,12.917812
750,22504,25.394224
750,22524,18.240109
751,22552,25.397096
754,22620,17.843838
754,22648,17.761101
755,22660,30.148234
755,22664,29.637997
756,22688,12.663732
757,22720,11.504626
757,22724,11.226207
758,22748,11.339188
758,22756,6.789808
760,22800,8.333851
760,22804,10.530065
761,22836,6.830617
761,22848,8.326844
762,22860,24.755624
764,22928,11.914696
765,22972,22.138038
767,23020,16.52744
767,23024,31.267752
768,23056,15.079541
770,23116,74.169451
771,23136,14.546727
771,23156,22.09617
772,23164,22.18859
772,23164,9.009654
773,23208,13.612425
774,23232,12.073712
776,23300,23.636607
777,23324,16.270994
777,23332,6.050059
778,23368,8.261914
779,23372,7.485953
779,23396,5.315054
781,23436,17.298467
781,23444,13.064399
783,23508,11.91743
784,23524,15.781539
784,23536,24.241868
784,23544,6.822311
786,23588,11.889192
786,23600,10.553048
788,23644,10.56221
789,23680,6.798083
790,23728,22.023291
790,23728,195.583752
794,23848,21.373023
795,23864,81.805356
796,23884,29.242448
797,23924,13.333587
798,23968,15.233999
799,23972,9.052161
800,24000,22.277348
800,24016,8.273295
800,24020,9.687926
801,24036,22.568143
803,24092,14.083472
803,24104,17.938935
804,24148,19.66928
805,24152,21.044248
806,24188,15.234984
809,24292,18.773861
810,24316,24.421344
812,24380,15.209248
813,24408,15.196595
816,24496,16.647511
819,24572,34.198687
821,24652,38.187225
823,24700,22.696046
827,24816,57.748739
828,24844,36.173151
828,24856,33.357862
831,24932,19.895716
831,24952,17.789827
832,24968,19.955513
832,24984,6.064148
838,25168,144.530272
839,25184,28.20663
840,25204,33.890379
840,25228,11.187719
843,25296,19.919089
843,25308,14.046332
844,25320,49.562579
844,25344,20.365816
845,25352,10.624149
846,25388,8.284733
849,25472,15.056218
851,25540,12.721255
852,25584,41.652711
852,25588,61.698343
854,25648,18.80087
856,25696,34.306592
858,25740,8.273673
858,25768,21.492461
862,25868,18.280024
864,25924,41.204741
866,25992,22.140211
866,26000,218.943502
867,26032,19.791526
868,26044,46.480313
868,26060,12.715838
870,26124,16.997167
871,26140,22.911751
873,26192,16.850727
873,26208,22.332181
874,26232,15.952215
876,26308,34.108803
878,26344,18.401132
884,26528,55.72435
885,26560,71.579987
886,26608,51.695026
887,26632,13.253958
888,26652,18.768005
888,26656,4.571475
890,26720,12.00244
893,26816,58.574433
896,26880,35.331451
899,26992,39.429951
900,27012,112.32315
902,27068,29.229801
904,27132,11.966809
906,27188,42.011989
907,27236,18.11753
909,27272,15.495389
910,27316,14.564443
911,27348,6.00839
911,27356,35.839799
913,27396,7.464503
913,27404,144.061854
914,27444,25.753703
916,27492,17.413754
917,27520,14.346155
917,27528,6.785429
919,27580,11.312099
921,27632,84.420805
921,27644,22.080763
922,27680,9.025755
